,age1,age2,best_of,draw_size,hand1,hand2,ht1,ht2,id1,id2,ioc1,ioc2,loser1,loser2,match_num,name1,rank1,rank2,round,win,year
63622,20.7501711157,22.3846680356,5,128,R,L,193,190,101284,101098,SWE,FRA,,Guy Forget,45,Lars Anders Wahlgren,203,44,1,1,1987
63623,19.8110882957,24.0328542094,5,128,R,R,183,180,101381,100923,USA,AUS,,Wally Masur,46,Aaron Krickstein,30,35,1,1,1987
63624,24.180698151999998,27.252566735100004,5,128,R,R,185,180,100901,100652,USA,BRA,,Cassio Motta,47,Paul Annacone,47,66,1,1,1987
63625,22.7542778919,23.7399041752,5,128,R,R,183,180,101062,100956,SWE,ITA,,Simone Colombo,48,Mats Wilander,4,109,1,1,1987
63626,34.724161533200004,26.1848049281,5,128,L,R,178,185,100284,100728,USA,USA,,Todd Nelson,49,Jimmy Connors,8,120,1,1,1987
63627,22.2587268994,23.808350444899997,5,128,R,R,190,196,101113,100950,GER,BEL,,Libor Pimek,50,Michael Westphal,121,95,1,1,1987
63628,17.3661875428,22.9486652977,5,128,L,R,173,185,101686,101043,ARG,NED,,Johan Vekemans,51,Franco Davin,106,430,1,1,1987
63629,21.2895277207,22.8720054757,5,128,R,R,188,190,101233,101050,AUT,CAN,,Martin Laurendeau,52,Alex Antonitsch,110,123,1,1,1987
63630,27.162217659099998,29.212867898699997,5,128,R,R,178,175,100661,100530,GER,GER,,Andreas Maurer,53,Damir Keretic,68,58,1,1,1987
63631,25.601642710500002,22.3162217659,5,128,L,R,185,185,100780,101106,USA,SWE,,Peter Lundgren,54,Mike De Palmer,115,105,1,1,1987
63632,23.928815879499997,26.4038329911,5,128,R,R,188,183,100934,100713,USA,AUS,,John Fitzgerald,55,Matt Anger,65,107,1,1,1987
63633,23.06091718,23.8904859685,5,128,R,L,185,185,101029,100936,GER,FRA,,Henri Leconte,56,Ricki Osterthun,124,9,1,1,1987
63634,25.7905544148,20.0930869268,5,128,R,R,185,175,100763,101344,USA,CRO,,Bruno Oresar,57,Brad Gilbert,16,139,1,1,1987
63636,22.7707049966,30.527036276500002,5,128,R,R,175,185,101061,100452,USA,USA,,Bill Scanlon,59,Jimmy Arias,39,61,1,1,1987
63637,20.59137577,27.759069130700002,5,128,R,R,188,183,101298,100618,SWE,USA,,Leif Shiras,60,Jonas Svensson,28,172,1,1,1987
63638,23.2334017796,23.7371663244,5,128,R,R,188,178,101013,100957,SWE,USA,,Greg Holmes,61,Henrik Sundstrom,70,101,1,1,1987
63639,22.203969883600003,23.6741957563,5,128,R,R,180,190,101117,100962,GER,SWE,,Thomas Hogstedt,62,Eric Jelen,63,117,1,1,1987
63640,26.726899384,19.586584531099998,5,128,R,R,178,170,100696,101409,USA,PER,,Jaime Yzaga,63,Mark Buckley,147,75,1,1,1987
63641,19.5044490075,25.28678987,5,128,R,R,190,178,101414,100800,GER,URU,,Diego Perez,64,Boris Becker,2,73,1,1,1987
63642,27.2142368241,21.971252566700002,5,128,R,R,188,185,100656,101145,USA,USA,,Jonathan Canter,65,Ivan Lendl,1,54,2,1,1987
63643,23.868583162199997,24.985626283400002,5,128,R,R,178,185,100942,100829,FRA,SWE,,Jan Gunnarsson,66,Thierry Tulasne,33,42,2,1,1987
63644,21.6427104723,23.895961670100004,5,128,R,R,185,185,101190,100935,AUS,USA,,Michael Robertson,67,Darren Cahill,164,337,2,1,1987
63645,24.257357974,22.1683778234,5,128,R,R,188,173,100893,101119,SWE,SVK,,Marian Vajda,68,Joakim Nystrom,18,71,2,1,1987
63646,27.2388774812,20.7310061602,5,128,L,R,193,183,100653,101285,ECU,FRA,,Thierry Champion,69,Andres Gomez,10,177,2,1,1987
63647,20.4928131417,23.7672826831,5,128,R,R,180,183,101309,100954,USA,BRA,,Luiz Mattar,70,Jay Berger,34,76,2,1,1987
63648,21.9876796715,32.5311430527,5,128,R,R,180,178,101142,100356,ESP,AUS,,Paul Mcnamee,71,Emilio Sanchez,19,81,2,1,1987
63649,20.8131416838,27.8521560575,5,128,L,R,180,178,101276,100611,ARG,USA,,Mel Purcell,72,Horacio De La Pena,49,64,2,1,1987
63650,21.0896646133,21.3442847365,5,128,R,R,188,188,101251,101222,FRA,SWE,,Stefan Edberg,73,Eric Winogradsky,152,3,2,1,1987
63651,22.1519507187,27.895961670100004,5,128,R,R,190,185,101120,100607,CZE,ARG,,Eduardo Bengoechea,74,Karel Novacek,48,50,2,1,1987
63652,19.6440793977,20.3394934976,5,128,L,R,180,180,101404,101324,AUT,SWE,,Ulf Stenlund,75,Thomas Muster,52,24,2,1,1987
63653,22.6228610541,25.073237508600002,5,128,R,R,178,178,101073,100820,ARG,FRA,,Thierry Pham,76,Martin Jaite,15,248,2,1,1987
63654,23.2991101985,23.3319644079,5,128,R,R,193,170,101004,101000,USA,AUS,,Carl Limberger,77,Jim Pugh,96,87,2,1,1987
63655,24.041067761799997,17.0704996578,5,128,R,R,178,180,100921,101736,FRA,USA,,Andre Agassi,78,Patrice Kuchna,325,62,2,1,1987
63656,23.400410677600004,34.7679671458,5,128,R,L,203,180,100990,100282,CZE,ARG,,Guillermo Vilas,79,Milan Srejber,46,45,2,1,1987
63657,23.014373716599998,18.7542778919,5,128,R,R,190,175,101036,101511,SVK,AUT,,Horst Skoff,80,Miloslav Mecir,5,31,2,1,1987
63658,27.017111567399997,19.8494182067,5,128,R,R,193,180,100676,101377,FRA,SWE,,Christian Bergstrom,81,Yannick Noah,6,88,2,1,1987
63659,27.6194387406,19.3100616016,5,128,R,R,201,178,100628,101439,NED,ESP,,Javier Sanchez,82,Michiel Schapers,85,102,2,1,1987
63660,22.781656399699997,23.3812457221,5,128,R,R,190,175,101058,100993,ARG,FRA,,Loic Courteau,83,Francisco Yunis,94,231,2,1,1987
63661,19.389459274500002,24.709103353899998,5,128,R,R,180,185,101426,100857,SWE,ESP,,Sergio Casal,84,Kent Carlsson,11,53,2,1,1987
63662,22.2970568104,25.864476386,5,128,R,R,175,180,101109,100757,FRA,SWE,,Anders Jarryd,85,Tarik Benhabiles,41,26,2,1,1987
63663,21.3059548255,18.7953456537,5,128,R,R,188,178,101230,101507,RUS,ESP,,Tomas Carbonell,86,Andrei Chesnokov,36,444,2,1,1987
63664,19.8110882957,20.7501711157,5,128,R,R,183,193,101381,101284,USA,SWE,,Lars Anders Wahlgren,87,Aaron Krickstein,30,203,2,1,1987
63665,22.7542778919,24.180698151999998,5,128,R,R,183,185,101062,100901,SWE,USA,,Paul Annacone,88,Mats Wilander,4,47,2,1,1987
63666,34.724161533200004,22.2587268994,5,128,L,R,178,190,100284,101113,USA,GER,,Michael Westphal,89,Jimmy Connors,8,121,2,1,1987
63667,17.3661875428,21.2895277207,5,128,L,R,173,188,101686,101233,ARG,AUT,,Alex Antonitsch,90,Franco Davin,106,110,2,1,1987
63668,27.162217659099998,25.601642710500002,5,128,R,L,178,185,100661,100780,GER,USA,,Mike De Palmer,91,Damir Keretic,68,115,2,1,1987
63669,23.06091718,23.928815879499997,5,128,R,R,185,188,101029,100934,GER,USA,,Matt Anger,92,Ricki Osterthun,124,65,2,1,1987
63670,22.735112936300002,25.7905544148,5,128,R,R,175,185,101063,100763,ESP,USA,,Brad Gilbert,93,Jordi Arrese,129,16,2,1,1987
63671,22.7707049966,20.59137577,5,128,R,R,175,188,101061,101298,USA,SWE,,Jonas Svensson,94,Jimmy Arias,39,28,2,1,1987
63672,23.2334017796,22.203969883600003,5,128,R,R,188,180,101013,101117,SWE,GER,,Eric Jelen,95,Henrik Sundstrom,70,63,2,1,1987
63673,19.5044490075,26.726899384,5,128,R,R,190,178,101414,100696,GER,USA,,Mark Buckley,96,Boris Becker,2,147,2,1,1987
63674,27.2142368241,23.868583162199997,5,128,R,R,188,178,100656,100942,USA,FRA,,Thierry Tulasne,97,Ivan Lendl,1,33,3,1,1987
63675,24.257357974,21.6427104723,5,128,R,R,188,185,100893,101190,SWE,AUS,,Darren Cahill,98,Joakim Nystrom,18,164,3,1,1987
63676,27.2388774812,20.4928131417,5,128,L,R,193,180,100653,101309,ECU,USA,,Jay Berger,99,Andres Gomez,10,34,3,1,1987
63677,21.9876796715,20.8131416838,5,128,R,L,180,180,101142,101276,ESP,ARG,,Horacio De La Pena,100,Emilio Sanchez,19,49,3,1,1987
63678,22.1519507187,21.0896646133,5,128,R,R,190,188,101120,101251,CZE,FRA,,Eric Winogradsky,101,Karel Novacek,48,152,3,1,1987
63679,22.6228610541,19.6440793977,5,128,R,L,178,180,101073,101404,ARG,AUT,,Thomas Muster,102,Martin Jaite,15,52,3,1,1987
63680,24.041067761799997,23.2991101985,5,128,R,R,178,193,100921,101004,FRA,USA,,Jim Pugh,103,Patrice Kuchna,325,96,3,1,1987
63681,23.014373716599998,23.400410677600004,5,128,R,R,190,203,101036,100990,SVK,CZE,,Milan Srejber,104,Miloslav Mecir,5,46,3,1,1987
63682,27.017111567399997,27.6194387406,5,128,R,R,193,201,100676,100628,FRA,NED,,Michiel Schapers,105,Yannick Noah,6,85,3,1,1987
63683,19.389459274500002,22.781656399699997,5,128,R,R,180,190,101426,101058,SWE,ARG,,Francisco Yunis,106,Kent Carlsson,11,94,3,1,1987
63684,22.2970568104,21.3059548255,5,128,R,R,175,188,101109,101230,FRA,RUS,,Andrei Chesnokov,107,Tarik Benhabiles,41,36,3,1,1987
63685,22.7542778919,19.8110882957,5,128,R,R,183,183,101062,101381,SWE,USA,,Aaron Krickstein,108,Mats Wilander,4,30,3,1,1987
63686,34.724161533200004,17.3661875428,5,128,L,L,178,173,100284,101686,USA,ARG,,Franco Davin,109,Jimmy Connors,8,106,3,1,1987
63687,23.06091718,27.162217659099998,5,128,R,R,185,178,101029,100661,GER,GER,,Damir Keretic,110,Ricki Osterthun,124,68,3,1,1987
63688,22.7707049966,22.735112936300002,5,128,R,R,175,175,101061,101063,USA,ESP,,Jordi Arrese,111,Jimmy Arias,39,129,3,1,1987
63689,19.5044490075,23.2334017796,5,128,R,R,190,188,101414,101013,GER,SWE,,Henrik Sundstrom,112,Boris Becker,2,70,3,1,1987
63690,27.2142368241,24.257357974,5,128,R,R,188,188,100656,100893,USA,SWE,,Joakim Nystrom,113,Ivan Lendl,1,18,4,1,1987
63691,27.2388774812,21.9876796715,5,128,L,R,193,180,100653,101142,ECU,ESP,,Emilio Sanchez,114,Andres Gomez,10,19,4,1,1987
63692,22.1519507187,22.6228610541,5,128,R,R,190,178,101120,101073,CZE,ARG,,Martin Jaite,115,Karel Novacek,48,15,4,1,1987
63693,23.014373716599998,24.041067761799997,5,128,R,R,190,178,101036,100921,SVK,FRA,,Patrice Kuchna,116,Miloslav Mecir,5,325,4,1,1987
63694,27.017111567399997,19.389459274500002,5,128,R,R,193,180,100676,101426,FRA,SWE,,Kent Carlsson,117,Yannick Noah,6,11,4,1,1987
63695,22.7542778919,22.2970568104,5,128,R,R,183,175,101062,101109,SWE,FRA,,Tarik Benhabiles,118,Mats Wilander,4,41,4,1,1987
63696,34.724161533200004,23.06091718,5,128,L,R,178,185,100284,101029,USA,GER,,Ricki Osterthun,119,Jimmy Connors,8,124,4,1,1987
63697,19.5044490075,22.7707049966,5,128,R,R,190,175,101414,101061,GER,USA,,Jimmy Arias,120,Boris Becker,2,39,4,1,1987
63698,27.2142368241,27.2388774812,5,128,R,L,188,193,100656,100653,USA,ECU,,Andres Gomez,121,Ivan Lendl,1,10,5,1,1987
63699,23.014373716599998,22.1519507187,5,128,R,R,190,190,101036,101120,SVK,CZE,,Karel Novacek,122,Miloslav Mecir,5,48,5,1,1987
63700,22.7542778919,27.017111567399997,5,128,R,R,183,193,101062,100676,SWE,FRA,,Yannick Noah,123,Mats Wilander,4,6,5,1,1987
63701,19.5044490075,34.724161533200004,5,128,R,L,190,178,101414,100284,GER,USA,,Jimmy Connors,124,Boris Becker,2,8,5,1,1987
63702,27.2142368241,23.014373716599998,5,128,R,R,188,190,100656,101036,USA,SVK,,Miloslav Mecir,125,Ivan Lendl,1,5,6,1,1987
63703,22.7542778919,19.5044490075,5,128,R,R,183,190,101062,101414,SWE,GER,,Boris Becker,126,Mats Wilander,4,2,6,1,1987
63704,27.2142368241,22.7542778919,5,128,R,R,188,183,100656,101062,USA,SWE,,Mats Wilander,127,Ivan Lendl,1,4,7,1,1987
67503,28.2108145106,21.787816564,5,128,R,L,188,180,100656,101279,USA,FRA,,Philippe Pech,1,Ivan Lendl,1,249,1,1,1988
67504,22.2943189596,24.744695414099997,5,128,R,R,183,185,101232,100955,SWE,SEN,,Yahiya Doumbia,2,Nicklas Kroon,95,108,1,1,1988
67505,24.8651608487,27.430527036300003,5,128,R,R,178,170,100942,100711,FRA,CHI,,Pedro Rebolledo,3,Thierry Tulasne,62,67,1,1,1988
67506,28.158795345700003,30.2094455852,5,128,R,R,178,175,100661,100530,GER,GER,,Andreas Maurer,4,Damir Keretic,109,185,1,1,1988
67507,16.2491444216,25.0622861054,5,128,R,R,175,190,102021,100920,USA,USA,,Robert Seguso,5,Michael Chang,122,81,1,1,1988
67508,25.144421629,25.7056810404,5,128,R,R,193,185,100908,100857,SWE,ESP,,Sergio Casal,6,Tobias Svantesson,210,98,1,1,1988
67509,20.845995893199998,25.037645448299997,5,128,R,R,180,178,101377,100921,SWE,FRA,,Patrice Kuchna,7,Christian Bergstrom,97,207,1,1,1988
67510,29.264887063699998,21.2238193018,5,128,L,L,180,188,100581,101334,USA,RUS,,Alexander Volkov,8,John Mcenroe,18,66,1,1,1988
67511,25.2539356605,26.8610540726,5,128,R,R,188,180,100893,100757,SWE,SWE,,Anders Jarryd,9,Joakim Nystrom,23,13,1,1,1988
67512,21.4893908282,22.0862422998,5,128,R,R,180,188,101309,101251,USA,FRA,,Eric Winogradsky,10,Jay Berger,34,139,1,1,1988
67513,21.7275838467,23.1156741958,5,128,R,R,183,183,101285,101126,FRA,CAN,,Chris Pridham,11,Thierry Champion,101,106,1,1,1988
67514,21.5879534565,20.8843258042,5,128,R,R,188,185,101298,101368,SWE,ARG,,Christian Miniussi,12,Jonas Svensson,21,76,1,1,1988
67515,28.249144421599997,24.944558521599998,5,128,R,R,180,188,100652,100930,BRA,GER,,Paul Vojtischek,13,Cassio Motta,124,130,1,1,1988
67516,23.6194387406,20.5831622177,5,128,R,R,178,170,101073,101409,ARG,PER,,Jaime Yzaga,14,Martin Jaite,20,56,1,1,1988
67517,25.8480492813,20.7446954141,5,128,L,R,180,180,100844,101387,FRA,ITA,,Claudio Pistolesi,15,Jerome Potier,79,83,1,1,1988
67518,20.386036961,18.3627652293,5,128,R,L,180,173,101426,101686,SWE,ARG,,Franco Davin,16,Kent Carlsson,9,82,1,1,1988
67519,22.989733059499997,23.069130732399998,5,128,R,R,183,180,101138,101131,AUS,USA,,Jimmy Brown,17,Pat Cash,4,133,1,1,1988
67520,20.3066392882,27.400410677600004,5,128,R,R,178,183,101439,100713,ESP,AUS,,John Fitzgerald,18,Javier Sanchez,102,28,1,1,1988
67521,22.6639288159,24.804928131399997,5,128,L,R,188,196,101185,100950,AUS,BEL,,Libor Pimek,19,Mark Woodforde,58,104,1,1,1988
67522,23.7316906229,20.725530458599998,5,128,R,L,175,180,101063,101391,ESP,GER,,Carl Uwe Steeb,20,Jordi Arrese,37,46,1,1,1988
67523,35.7645448323,20.8596851472,5,128,L,L,180,188,100282,101374,ARG,MEX,,Leonardo Lavalle,21,Guillermo Vilas,78,203,1,1,1988
67524,28.892539356599997,22.6392881588,5,128,R,R,185,185,100607,101190,ARG,AUS,,Darren Cahill,22,Eduardo Bengoechea,54,63,1,1,1988
67525,22.6310746064,20.5995893224,5,128,R,R,180,180,101191,101407,USA,SWE,,David Engel,23,Richey Reneberg,68,310,1,1,1988
67526,22.302532512,22.8856947296,5,128,R,R,188,173,101230,101158,RUS,AUS,,John Frawley,24,Andrei Chesnokov,19,52,1,1,1988
67527,24.887063655,22.893908281999998,5,128,L,R,185,185,100936,101154,FRA,AUS,,Simon Youl,25,Henri Leconte,14,149,1,1,1988
67528,21.0896646133,19.7508555784,5,128,R,R,175,175,101344,101511,CRO,AUT,,Horst Skoff,26,Bruno Oresar,100,93,1,1,1988
67529,21.8097193703,23.2005475702,5,128,L,R,180,180,101276,101117,ARG,GER,,Eric Jelen,27,Horacio De La Pena,107,43,1,1,1988
67530,29.5195071869,24.106776180700002,5,128,R,R,183,193,100570,101026,USA,USA,,Jim Grabb,28,Marty Davis,99,60,1,1,1988
67531,26.2012320329,20.369609856300002,5,128,R,R,170,190,100807,101429,BRA,FRA,,Stephane Grenier,29,Marcelo Hennemann,323,851,1,1,1988
67532,20.6406570842,24.9993155373,5,128,L,R,180,185,101404,100926,AUT,USA,,Ken Flach,30,Thomas Muster,45,90,1,1,1988
67533,20.3312799452,23.572895277199997,5,128,L,R,190,185,101434,101080,CZE,USA,,Lawson Duncan,31,Petr Korda,75,74,1,1,1988
67534,20.501026694,22.9514031485,5,128,R,R,190,180,101414,101147,GER,SUI,,Claudio Mezzadri,32,Boris Becker,6,33,1,1,1988
67535,28.013689253899997,24.0574948665,5,128,R,R,193,185,100676,101029,FRA,GER,,Ricki Osterthun,33,Yannick Noah,8,69,1,1,1988
67536,24.7638603696,24.8542094456,5,128,R,R,183,173,100954,100944,BRA,SWE,,Mikael Pernfors,34,Luiz Mattar,39,24,1,1,1988
67537,24.550308008200002,22.981519507199998,5,128,R,R,183,175,100972,101143,USA,SVK,,Branislav Stankovic,35,Todd Witsken,120,110,1,1,1988
67539,23.3812457221,23.312799452399997,5,128,L,R,190,185,101098,101106,FRA,SWE,,Peter Lundgren,37,Guy Forget,44,35,1,1,1988
67540,20.802190280599998,24.2299794661,5,128,R,R,178,185,101382,101014,URU,USA,,John Ross,38,Marcelo Filippini,132,129,1,1,1988
67541,24.295687885,32.0082135524,5,128,R,R,193,190,101004,100434,USA,CZE,,Tomas Smid,39,Jim Pugh,49,38,1,1,1988
67542,22.984257358,32.0739219713,5,128,R,R,180,178,101142,100431,ESP,IRI,,Mansour Bahrami,40,Emilio Sanchez,15,197,1,1,1988
67543,28.2354551677,21.3360711841,5,128,L,R,193,180,100653,101324,ECU,SWE,,Ulf Stenlund,41,Andres Gomez,16,128,1,1,1988
67544,23.523613963000003,23.7672826831,5,128,R,R,180,175,101086,101061,USA,USA,,Jimmy Arias,42,Ronald Agenor,30,71,1,1,1988
67545,23.164955509899997,25.029431896,5,128,R,R,173,180,101119,100923,SVK,AUS,,Wally Masur,43,Marian Vajda,64,61,1,1,1988
67546,25.177275838499998,23.2936344969,5,128,R,R,185,175,100901,101109,USA,FRA,,Tarik Benhabiles,44,Paul Annacone,59,117,1,1,1988
67547,25.8042436687,26.9650924025,5,128,R,R,175,170,100848,100752,ESP,IND,,Ramesh Krishnan,45,Alberto Tous,118,40,1,1,1988
67548,24.835044490100003,20.8076659822,5,128,R,R,198,183,100946,101381,YUG,USA,,Aaron Krickstein,46,Slobodan Zivojinovic,25,26,1,1,1988
67549,23.778234086199998,28.717316906199997,5,128,R,L,190,160,101058,100620,ARG,ESP,,Eduardo Osta,47,Francisco Yunis,96,266,1,1,1988
67550,23.750855578400003,25.180013689299997,5,128,R,R,183,185,101062,100900,SWE,CZE,,Josef Cihak,48,Mats Wilander,3,113,1,1,1988
67551,27.8028747433,24.328542094499998,5,128,R,R,190,170,100689,101000,USA,AUS,,Carl Limberger,49,Tim Mayotte,10,180,1,1,1988
67552,21.385352498299998,24.396988364099997,5,128,R,R,185,203,101320,100990,SWE,CZE,,Milan Srejber,50,Magnus Gustafsson,47,55,1,1,1988
67553,25.9274469541,17.1416837782,5,128,R,R,180,178,100837,101889,GBR,AUS,,Todd Woodbridge,51,Jeremy Bates,72,263,1,1,1988
67554,25.234770705,28.6160164271,5,128,R,R,183,201,100894,100628,ITA,NED,,Michiel Schapers,52,Francesco Cancellotti,116,31,1,1,1988
67555,22.203969883600003,24.016427104699996,5,128,R,R,180,180,101238,101035,GER,NED,,Menno Oosting,53,Andres Vysand,256,91,1,1,1988
67556,25.018480492800002,27.3921971253,5,128,R,L,180,183,100924,100714,MEX,AUS,,Broderick Dyke,54,Jorge Lozano,86,121,1,1,1988
67557,24.240930869299998,24.8761122519,5,128,R,L,185,185,101012,100939,ITA,USA,,Joey Rive,55,Massimiliano Narducci,77,57,1,1,1988
67558,18.0670773443,23.1211498973,5,128,R,R,180,180,101736,101124,USA,ITA,,Paolo Cane,56,Andre Agassi,11,131,1,1,1988
67559,18.5900068446,19.0088980151,5,128,R,R,178,180,101649,101606,ARG,ARG,,Alberto Mancini,57,Guillermo Perez Roldan,17,65,1,1,1988
67560,20.8405201916,23.055441478400002,5,128,R,R,180,188,101378,101133,GER,GER,,Patrick Baur,58,Tore Meinecke,48,161,1,1,1988
67561,24.364134154699997,22.5900068446,5,128,L,R,178,175,100995,101195,BEL,ISR,,Amos Mansdorf,59,Eduardo Masso,92,22,1,1,1988
67562,22.2778918549,22.696783025300004,5,128,R,R,190,185,101234,101179,GER,FRA,,Jean Philippe Fleurian,60,Patrik Kuhnen,105,151,1,1,1988
67563,25.9822039699,27.0663928816,5,128,R,R,185,178,100829,100740,SWE,USA,,Dan Cassidy,61,Jan Gunnarsson,51,140,1,1,1988
67564,19.874058863800002,30.8309377139,5,128,R,R,190,196,101500,100490,GER,CZE,,Jaroslav Navratil,62,Christian Saceanu,70,126,1,1,1988
67565,19.1430527036,28.848733744,5,128,R,R,183,178,101589,100611,FRA,USA,,Mel Purcell,63,Arnaud Boetsch,465,201,1,1,1988
67566,22.340862423,23.1485284052,5,128,R,R,188,190,101222,101120,SWE,CZE,,Karel Novacek,64,Stefan Edberg,2,87,1,1,1988
67567,28.2108145106,22.2943189596,5,128,R,R,188,183,100656,101232,USA,SWE,,Nicklas Kroon,65,Ivan Lendl,1,95,2,1,1988
67568,24.8651608487,28.158795345700003,5,128,R,R,178,178,100942,100661,FRA,GER,,Damir Keretic,66,Thierry Tulasne,62,109,2,1,1988
67569,16.2491444216,25.144421629,5,128,R,R,175,193,102021,100908,USA,SWE,,Tobias Svantesson,67,Michael Chang,122,210,2,1,1988
67570,29.264887063699998,20.845995893199998,5,128,L,R,180,180,100581,101377,USA,SWE,,Christian Bergstrom,68,John Mcenroe,18,97,2,1,1988
67571,25.2539356605,21.4893908282,5,128,R,R,188,180,100893,101309,SWE,USA,,Jay Berger,69,Joakim Nystrom,23,34,2,1,1988
67572,21.5879534565,21.7275838467,5,128,R,R,188,183,101298,101285,SWE,FRA,,Thierry Champion,70,Jonas Svensson,21,101,2,1,1988
67573,23.6194387406,28.249144421599997,5,128,R,R,178,180,101073,100652,ARG,BRA,,Cassio Motta,71,Martin Jaite,20,124,2,1,1988
67574,20.386036961,25.8480492813,5,128,R,L,180,180,101426,100844,SWE,FRA,,Jerome Potier,72,Kent Carlsson,9,79,2,1,1988
67575,22.989733059499997,20.3066392882,5,128,R,R,183,178,101138,101439,AUS,ESP,,Javier Sanchez,73,Pat Cash,4,102,2,1,1988
67576,22.6639288159,23.7316906229,5,128,L,R,188,175,101185,101063,AUS,ESP,,Jordi Arrese,74,Mark Woodforde,58,37,2,1,1988
67577,28.892539356599997,35.7645448323,5,128,R,L,185,180,100607,100282,ARG,ARG,,Guillermo Vilas,75,Eduardo Bengoechea,54,78,2,1,1988
67578,22.302532512,22.6310746064,5,128,R,R,188,180,101230,101191,RUS,USA,,Richey Reneberg,76,Andrei Chesnokov,19,68,2,1,1988
67579,24.887063655,21.0896646133,5,128,L,R,185,175,100936,101344,FRA,CRO,,Bruno Oresar,77,Henri Leconte,14,100,2,1,1988
67580,21.8097193703,29.5195071869,5,128,L,R,180,183,101276,100570,ARG,USA,,Marty Davis,78,Horacio De La Pena,107,99,2,1,1988
67581,20.6406570842,26.2012320329,5,128,L,R,180,170,101404,100807,AUT,BRA,,Marcelo Hennemann,79,Thomas Muster,45,323,2,1,1988
67582,20.501026694,20.3312799452,5,128,R,L,190,190,101414,101434,GER,CZE,,Petr Korda,80,Boris Becker,6,75,2,1,1988
67583,28.013689253899997,24.7638603696,5,128,R,R,193,183,100676,100954,FRA,BRA,,Luiz Mattar,81,Yannick Noah,8,39,2,1,1988
67584,23.5263518138,24.550308008200002,5,128,R,R,188,183,101084,100972,SUI,USA,,Todd Witsken,82,Jakob Hlasek,41,120,2,1,1988
67585,23.3812457221,20.802190280599998,5,128,L,R,190,178,101098,101382,FRA,URU,,Marcelo Filippini,83,Guy Forget,44,132,2,1,1988
67586,22.984257358,24.295687885,5,128,R,R,180,193,101142,101004,ESP,USA,,Jim Pugh,84,Emilio Sanchez,15,49,2,1,1988
67587,23.523613963000003,28.2354551677,5,128,R,L,180,193,101086,100653,USA,ECU,,Andres Gomez,85,Ronald Agenor,30,16,2,1,1988
67588,25.177275838499998,23.164955509899997,5,128,R,R,185,173,100901,101119,USA,SVK,,Marian Vajda,86,Paul Annacone,59,64,2,1,1988
67589,24.835044490100003,25.8042436687,5,128,R,R,198,175,100946,100848,YUG,ESP,,Alberto Tous,87,Slobodan Zivojinovic,25,118,2,1,1988
67590,23.750855578400003,23.778234086199998,5,128,R,R,183,190,101062,101058,SWE,ARG,,Francisco Yunis,88,Mats Wilander,3,96,2,1,1988
67591,21.385352498299998,27.8028747433,5,128,R,R,185,190,101320,100689,SWE,USA,,Tim Mayotte,89,Magnus Gustafsson,47,10,2,1,1988
67592,25.9274469541,25.234770705,5,128,R,R,180,183,100837,100894,GBR,ITA,,Francesco Cancellotti,90,Jeremy Bates,72,116,2,1,1988
67593,22.203969883600003,25.018480492800002,5,128,R,R,180,180,101238,100924,GER,MEX,,Jorge Lozano,91,Andres Vysand,256,86,2,1,1988
67594,18.0670773443,24.240930869299998,5,128,R,R,180,185,101736,101012,USA,ITA,,Massimiliano Narducci,92,Andre Agassi,11,77,2,1,1988
67595,18.5900068446,20.8405201916,5,128,R,R,178,180,101649,101378,ARG,GER,,Tore Meinecke,93,Guillermo Perez Roldan,17,48,2,1,1988
67596,22.2778918549,24.364134154699997,5,128,R,L,190,178,101234,100995,GER,BEL,,Eduardo Masso,94,Patrik Kuhnen,105,92,2,1,1988
67597,25.9822039699,19.874058863800002,5,128,R,R,185,190,100829,101500,SWE,GER,,Christian Saceanu,95,Jan Gunnarsson,51,70,2,1,1988
67598,22.340862423,19.1430527036,5,128,R,R,188,183,101222,101589,SWE,FRA,,Arnaud Boetsch,96,Stefan Edberg,2,465,2,1,1988
67599,28.2108145106,24.8651608487,5,128,R,R,188,178,100656,100942,USA,FRA,,Thierry Tulasne,97,Ivan Lendl,1,62,3,1,1988
67600,29.264887063699998,16.2491444216,5,128,L,R,180,175,100581,102021,USA,USA,,Michael Chang,98,John Mcenroe,18,122,3,1,1988
67601,21.5879534565,25.2539356605,5,128,R,R,188,188,101298,100893,SWE,SWE,,Joakim Nystrom,99,Jonas Svensson,21,23,3,1,1988
67602,20.386036961,23.6194387406,5,128,R,R,180,178,101426,101073,SWE,ARG,,Martin Jaite,100,Kent Carlsson,9,20,3,1,1988
67603,22.989733059499997,22.6639288159,5,128,R,L,183,188,101138,101185,AUS,AUS,,Mark Woodforde,101,Pat Cash,4,58,3,1,1988
67604,22.302532512,28.892539356599997,5,128,R,R,188,185,101230,100607,RUS,ARG,,Eduardo Bengoechea,102,Andrei Chesnokov,19,54,3,1,1988
67605,24.887063655,21.8097193703,5,128,L,L,185,180,100936,101276,FRA,ARG,,Horacio De La Pena,103,Henri Leconte,14,107,3,1,1988
67606,20.501026694,20.6406570842,5,128,R,L,190,180,101414,101404,GER,AUT,,Thomas Muster,104,Boris Becker,6,45,3,1,1988
67607,28.013689253899997,23.5263518138,5,128,R,R,193,188,100676,101084,FRA,SUI,,Jakob Hlasek,105,Yannick Noah,8,41,3,1,1988
