,age1,age2,best_of,draw_size,hand1,hand2,ht1,ht2,id1,id2,ioc1,ioc2,loser1,loser2,match_num,name1,rank1,rank2,round,win,year
17106,30.0862422998,26.160164271,5,128,R,R,183,173,100087,100160,AUS,FRA,,Georges Goven,1,John Newcombe,1,69,1,1,1974
17117,25.149897330599998,19.9123887748,5,128,R,R,178,183,100179,100342,GER,USA,,Vitas Gerulaitis,12,Karl Meiler,37,133,1,1,1974
17118,39.6413415469,36.9582477755,5,128,R,R,175,173,100016,100025,AUS,AUS,,Barry Phillips Moore,13,Ken Rosewall,109,75,1,1,1974
17119,20.525667351099997,26.819986310700003,5,128,R,R,193,180,100321,100144,IND,USA,,Robert Lutz,14,Vijay Amritraj,24,38,1,1,1974
17123,27.865845311399998,20.125941136199998,5,128,R,R,180,183,100120,100332,RSA,HUN,,Balazs Taroczy,18,Robert Maud,59,136,1,1,1974
17127,21.0102669405,30.0479123888,5,128,R,R,183,180,100309,100088,MEX,CHI,,Patricio Cornejo,22,Raul Ramirez,21,91,1,1,1974
17130,18.0479123888,28.605065024,5,128,R,R,180,173,100437,100106,SWE,GBR,,Graham Stilwell,25,Bjorn Borg,8,95,1,1,1974
17134,25.3771389459,21.765913757699998,5,128,L,R,178,168,100174,100286,ESP,USA,,Harold Solomon,29,Manuel Orantes,12,43,1,1,1974
17136,29.1033538672,30.721423682399998,5,128,L,L,178,185,100100,100075,AUS,AUS,,Owen Davidson,31,Tony Roche,115,73,1,1,1974
17138,22.217659137600002,32.0958247775,5,128,R,R,178,183,100272,100067,USA,RSA,,Frew Mcmillan,33,Sandy Mayer,121,39,1,1,1974
17141,27.512662559899997,22.2614647502,5,128,R,R,180,185,100127,100270,USA,IND,,Anand Amritraj,36,Tom Gorman,10,87,1,1,1974
17145,28.314852840500002,28.0492813142,5,128,R,R,175,188,100113,100116,CZE,USA,,Sherwood Stewart,40,Jan Kodes,11,80,1,1,1974
17152,24.3559206023,29.7604380561,5,128,R,R,183,188,100203,100091,AUS,AUS,,Colin Dibley,47,Phil Dent,34,51,1,1,1974
17153,21.8069815195,29.218343600300003,5,128,L,R,178,196,100284,100098,USA,SWE,,Ove Nils Bengtson,48,Jimmy Connors,2,70,1,1,1974
17161,30.3353867214,31.909650924,5,128,R,R,178,188,100084,100069,NED,USA,,Dennis Ralston,56,Tom Okker,4,166,1,1,1974
17167,32.3696098563,30.6694045175,5,128,R,R,180,190,100062,100076,FRA,CZE,,Milan Holecek,62,Francois Jauffret,113,72,1,1,1974
17168,22.4065708419,27.832991101999998,5,128,R,R,183,183,100261,100121,USA,RSA,,Raymond Moore,63,Brian Gottfried,31,58,1,1,1974
17172,21.8507871321,32.553045859,5,128,L,R,180,185,100282,100060,ARG,USA,,Marty Riessen,67,Guillermo Vilas,23,14,2,1,1974
17175,22.6913073238,25.149897330599998,5,128,L,R,183,178,100255,100179,USA,GER,,Karl Meiler,70,Roscoe Tanner,25,37,2,1,1974
17176,39.6413415469,20.525667351099997,5,128,R,R,175,193,100016,100321,AUS,IND,,Vijay Amritraj,71,Ken Rosewall,109,24,2,1,1974
17178,27.5263518138,27.865845311399998,5,128,R,R,193,180,100126,100120,USA,RSA,,Robert Maud,73,Stan Smith,7,59,2,1,1974
17180,24.4462696783,21.0102669405,5,128,L,R,173,183,100199,100309,FRA,MEX,,Raul Ramirez,75,Patrice Dominguez,53,21,2,1,1974
17185,29.1033538672,22.9733059548,5,128,L,R,178,190,100100,100244,AUS,AUS,,John Alexander,80,Tony Roche,115,19,2,1,1974
17190,22.2094455852,21.314168377799998,5,128,R,R,183,178,100273,100300,AUS,ESP,,Jose Higueras,85,Kim Warwick,85,127,2,1,1974
17192,23.958932238200003,24.7857631759,5,128,R,R,183,180,100214,100185,ITA,FRA,,Patrick Proisy,87,Adriano Panatta,26,57,2,1,1974
17193,21.8069815195,24.3559206023,5,128,L,R,178,183,100284,100203,USA,AUS,,Phil Dent,88,Jimmy Connors,2,34,2,1,1974
17198,23.345653661900002,27.077344284699997,5,128,R,R,188,178,100229,100139,USA,GBR,,Gerald Battrick,93,Dick Stockton,22,71,2,1,1974
17201,27.931553730300003,22.4065708419,5,128,R,R,183,183,100119,100261,ROU,USA,,Brian Gottfried,96,Ilie Nastase,3,31,2,1,1974
17203,23.337440109499997,21.8507871321,5,128,R,L,183,180,100231,100282,USA,ARG,,Guillermo Vilas,98,Erik Van Dillen,41,23,3,1,1974
17204,22.6913073238,30.9568788501,5,128,L,R,183,185,100255,100074,USA,USA,,Arthur Ashe,99,Roscoe Tanner,25,6,3,1,1974
17206,27.5263518138,24.744695414099997,5,128,R,R,193,193,100126,100186,USA,USA,,Jeff Borowiak,101,Stan Smith,7,42,3,1,1974
17209,25.3771389459,29.1033538672,5,128,L,L,178,178,100174,100100,ESP,AUS,,Tony Roche,104,Manuel Orantes,12,115,3,1,1974
17212,28.0574948665,22.2094455852,5,128,R,R,180,183,100115,100273,CHI,AUS,,Kim Warwick,107,Jaime Fillol,20,85,3,1,1974
17213,21.8069815195,23.958932238200003,5,128,L,R,178,183,100284,100214,USA,ITA,,Adriano Panatta,108,Jimmy Connors,2,26,3,1,1974
17215,30.3353867214,33.078713210100005,5,128,R,R,178,188,100084,100055,NED,RSA,,Cliff Drysdale,110,Tom Okker,4,13,3,1,1974
17218,30.0862422998,23.337440109499997,5,128,R,R,183,183,100087,100231,AUS,USA,,Erik Van Dillen,113,John Newcombe,1,41,4,1,1974
17219,39.6413415469,22.6913073238,5,128,R,L,175,183,100016,100255,AUS,USA,,Roscoe Tanner,114,Ken Rosewall,109,25,4,1,1974
17220,27.5263518138,24.4462696783,5,128,R,L,193,173,100126,100199,USA,FRA,,Patrice Dominguez,115,Stan Smith,7,53,4,1,1974
17222,28.314852840500002,27.512662559899997,5,128,R,R,175,180,100113,100127,CZE,USA,,Tom Gorman,117,Jan Kodes,11,10,4,1,1974
17223,21.8069815195,28.0574948665,5,128,L,R,178,180,100284,100115,USA,CHI,,Jaime Fillol,118,Jimmy Connors,2,20,4,1,1974
17225,23.345653661900002,27.931553730300003,5,128,R,R,188,183,100229,100119,USA,ROU,,Ilie Nastase,120,Dick Stockton,22,3,4,1,1974
17226,39.6413415469,30.0862422998,5,128,R,R,175,183,100016,100087,AUS,AUS,,John Newcombe,121,Ken Rosewall,109,1,5,1,1974
17228,21.8069815195,28.314852840500002,5,128,L,R,178,175,100284,100113,USA,CZE,,Jan Kodes,123,Jimmy Connors,2,11,5,1,1974
17230,39.6413415469,27.5263518138,5,128,R,R,175,193,100016,100126,AUS,USA,,Stan Smith,125,Ken Rosewall,109,7,6,1,1974
17231,21.8069815195,23.345653661900002,5,128,L,R,178,188,100284,100229,USA,USA,,Dick Stockton,126,Jimmy Connors,2,22,6,1,1974
17232,21.8069815195,39.6413415469,5,128,L,R,178,175,100284,100016,USA,AUS,,Ken Rosewall,127,Jimmy Connors,2,109,7,1,1974
20943,22.803559206,20.8213552361,5,128,L,R,178,178,100284,100343,USA,GBR,,John Lloyd,1,Jimmy Connors,1,88,1,1,1975
20944,21.5222450376,37.954825461999995,5,128,R,R,193,173,100321,100025,IND,AUS,,Barry Phillips Moore,2,Vijay Amritraj,31,85,1,1,1975
20955,29.311430527,27.1567419576,5,128,R,R,175,173,100113,100160,CZE,FRA,,Georges Goven,13,Jan Kodes,19,84,1,1,1975
20957,28.476386036999997,20.1149897331,5,128,R,R,175,185,100128,100377,USA,GBR,,Colin Dowdeswell,15,Cliff Richey,23,118,1,1,1975
20959,22.847364818600003,21.3305954825,5,128,L,R,180,188,100282,100326,ARG,NZL,,Russell Simpson,17,Guillermo Vilas,3,396,1,1,1975
20966,20.9965776865,19.9671457906,5,128,R,R,185,185,100337,100383,AUS,AUS,,Peter Mcnamara,24,Mark Edmondson,265,213,1,1,1975
20968,29.045859000700002,26.146475017100002,5,128,R,R,188,178,100116,100179,USA,GER,,Karl Meiler,26,Sherwood Stewart,65,41,1,1,1975
20969,25.9274469541,25.6865160849,5,128,R,R,173,188,100182,100191,USA,USA,,Doug Crawford,27,Mike Estep,114,120,1,1,1975
20971,23.6878850103,27.8165639973,5,128,L,R,183,180,100255,100144,USA,USA,,Robert Lutz,29,Roscoe Tanner,13,30,1,1,1975
20975,29.601642710500002,28.073921971300003,5,128,R,R,173,178,100106,100139,GBR,GBR,,Gerald Battrick,33,Graham Stilwell,142,139,1,1,1975
20982,31.953456536599997,35.444216290199996,5,128,R,R,185,190,100074,100040,USA,RSA,,Bob Hewitt,40,Arthur Ashe,8,46,1,1,1975
20984,25.273100616,34.242299794699996,5,128,R,R,185,173,100205,100054,USA,BRA,,Jose Mandarino,42,Paul Gerken,70,81,1,1,1975
20985,30.757015742600004,20.2710472279,5,128,R,R,188,173,100091,100372,AUS,USA,,Trey Waltke,43,Colin Dibley,103,72,1,1,1975
20986,33.549623545500005,25.782340862399998,5,128,R,R,185,180,100060,100185,USA,FRA,,Patrick Proisy,44,Marty Riessen,14,48,1,1,1975
20992,23.2060232717,34.9678302533,5,128,R,R,183,183,100273,100047,AUS,AUS,,Bob Carmichael,50,Kim Warwick,40,62,1,1,1975
20999,24.919917864499997,24.065708418899998,5,128,R,R,183,175,100215,100243,USA,USA,,Steve Krulevitz,57,Fred Mcnair,86,96,1,1,1975
21006,40.6379192334,22.338124572199998,5,128,R,R,175,178,100016,100297,AUS,ITA,,Corrado Barazzutti,64,Ken Rosewall,2,71,1,1,1975
21007,22.803559206,21.5222450376,5,128,L,R,178,193,100284,100321,USA,IND,,Vijay Amritraj,65,Jimmy Connors,1,31,2,1,1975
21011,22.006844627,25.7412731006,5,128,R,R,183,193,100309,100186,MEX,USA,,Jeff Borowiak,69,Raul Ramirez,16,50,2,1,1975
21014,28.476386036999997,21.1225188227,5,128,R,R,175,183,100128,100332,USA,HUN,,Balazs Taroczy,72,Cliff Richey,23,51,2,1,1975
21015,22.847364818600003,28.829568788499998,5,128,L,R,180,183,100282,100121,ARG,RSA,,Raymond Moore,73,Guillermo Vilas,3,79,2,1,1975
21018,23.2142368241,20.9965776865,5,128,R,R,178,185,100272,100337,USA,AUS,,Mark Edmondson,76,Sandy Mayer,34,265,2,1,1975
21019,29.045859000700002,28.9281314168,5,128,R,R,188,183,100116,100119,USA,ROU,,Ilie Nastase,77,Sherwood Stewart,65,6,2,1,1975
21021,23.6878850103,19.6878850103,5,128,L,R,183,193,100255,100395,USA,PAR,,Victor Pecci,79,Roscoe Tanner,13,131,2,1,1975
21025,23.403148528400003,24.747433264899996,5,128,R,R,183,173,100261,100221,USA,BRA,,Carlos Kirmayr,83,Brian Gottfried,24,213,2,1,1975
21028,33.549623545500005,30.757015742600004,5,128,R,R,185,188,100060,100091,USA,AUS,,Colin Dibley,86,Marty Riessen,14,103,2,1,1975
21030,19.0444900753,31.665982204000002,5,128,R,R,180,190,100437,100076,SWE,CZE,,Milan Holecek,88,Bjorn Borg,4,75,2,1,1975
21031,23.2060232717,25.4428473648,5,128,R,L,183,173,100273,100199,AUS,FRA,,Patrice Dominguez,89,Kim Warwick,40,61,2,1,1975
21038,40.6379192334,23.3483915127,5,128,R,R,175,190,100016,100266,AUS,GBR,,John Feaver,96,Ken Rosewall,2,149,2,1,1975
21040,25.3524982888,20.6187542779,5,128,R,R,183,188,100203,100354,AUS,RSA,,Bernard Mitton,98,Phil Dent,32,150,3,1,1975
21041,22.006844627,24.9555099247,5,128,R,R,183,183,100309,100214,MEX,ITA,,Adriano Panatta,99,Raul Ramirez,16,53,3,1,1975
21044,23.2142368241,28.188911704299997,5,128,R,R,178,188,100272,100135,USA,NZL,,Onny Parun,102,Sandy Mayer,34,20,3,1,1975
21045,25.9274469541,29.045859000700002,5,128,R,R,173,188,100182,100116,USA,USA,,Sherwood Stewart,103,Mike Estep,114,65,3,1,1975
21048,31.953456536599997,23.403148528400003,5,128,R,R,185,183,100074,100261,USA,USA,,Brian Gottfried,106,Arthur Ashe,8,24,3,1,1975
21050,19.0444900753,29.054072553,5,128,R,R,180,180,100437,100115,SWE,CHI,,Jaime Fillol,108,Bjorn Borg,4,26,3,1,1975
21051,31.3319644079,23.2060232717,5,128,R,R,178,183,100084,100273,NED,AUS,,Kim Warwick,109,Tom Okker,10,40,3,1,1975
21055,22.803559206,25.3524982888,5,128,L,R,178,183,100284,100203,USA,AUS,,Phil Dent,113,Jimmy Connors,1,32,4,1,1975
21056,22.006844627,28.476386036999997,5,128,R,R,183,175,100309,100128,MEX,USA,,Cliff Richey,114,Raul Ramirez,16,23,4,1,1975
21057,22.847364818600003,23.2142368241,5,128,L,R,180,178,100282,100272,ARG,USA,,Sandy Mayer,115,Guillermo Vilas,3,34,4,1,1975
21058,23.6878850103,25.9274469541,5,128,L,R,183,173,100255,100182,USA,USA,,Mike Estep,116,Roscoe Tanner,13,114,4,1,1975
21059,31.953456536599997,29.601642710500002,5,128,R,R,185,173,100074,100106,USA,GBR,,Graham Stilwell,117,Arthur Ashe,8,142,4,1,1975
21060,19.0444900753,33.549623545500005,5,128,R,R,180,185,100437,100060,SWE,USA,,Marty Riessen,118,Bjorn Borg,4,14,4,1,1975
21062,30.0999315537,40.6379192334,5,128,L,R,178,175,100100,100016,AUS,AUS,,Ken Rosewall,120,Tony Roche,21,2,4,1,1975
21063,22.803559206,22.006844627,5,128,L,R,178,183,100284,100309,USA,MEX,,Raul Ramirez,121,Jimmy Connors,1,16,5,1,1975
21064,23.6878850103,22.847364818600003,5,128,L,L,183,180,100255,100282,USA,ARG,,Guillermo Vilas,122,Roscoe Tanner,13,3,5,1,1975
21065,31.953456536599997,19.0444900753,5,128,R,R,185,180,100074,100437,USA,SWE,,Bjorn Borg,123,Arthur Ashe,8,4,5,1,1975
21066,30.0999315537,31.3319644079,5,128,L,R,178,178,100100,100084,AUS,NED,,Tom Okker,124,Tony Roche,21,10,5,1,1975
21067,22.803559206,23.6878850103,5,128,L,L,178,183,100284,100255,USA,USA,,Roscoe Tanner,125,Jimmy Connors,1,13,6,1,1975
21068,31.953456536599997,30.0999315537,5,128,R,L,185,178,100074,100100,USA,AUS,,Tony Roche,126,Arthur Ashe,8,21,6,1,1975
21069,31.953456536599997,22.803559206,5,128,R,L,185,178,100074,100284,USA,USA,,Jimmy Connors,127,Arthur Ashe,8,1,7,1,1975
23046,32.9500342231,19.542778918499998,5,128,R,R,185,173,100074,100456,USA,USA,,Ferdi Taygan,1,Arthur Ashe,2,120,1,1,1976
23048,21.993155373,29.826146475,5,128,R,R,185,183,100337,100121,AUS,RSA,,Raymond Moore,3,Mark Edmondson,37,44,1,1,1976
23050,21.9055441478,32.6625598905,5,128,R,R,183,190,100342,100076,USA,CZE,,Milan Holecek,5,Vitas Gerulaitis,22,148,1,1,1976
23052,19.4880219028,30.0424366872,5,128,R,R,178,188,100461,100116,USA,USA,,Sherwood Stewart,7,Billy Martin,64,67,1,1,1976
23053,25.0622861054,21.1115674196,5,128,R,R,175,185,100243,100377,USA,GBR,,Colin Dowdeswell,8,Steve Krulevitz,107,85,1,1,1976
23056,27.143052703600002,24.010951403099998,5,128,R,R,178,183,100179,100279,GER,USA,,Mike Cahill,11,Karl Meiler,36,77,1,1,1976
23065,24.2026009582,25.3169062286,5,128,R,R,183,170,100273,100233,AUS,ARG,,Ricardo Cano,20,Kim Warwick,68,49,1,1,1976
23066,30.0506502396,24.9034907598,5,128,R,L,180,190,100115,100247,CHI,NED,,Rolf Thung,21,Jaime Fillol,15,118,1,1,1976
23069,29.1854893908,24.9664613279,5,128,R,R,188,190,100135,100244,NZL,AUS,,John Alexander,24,Onny Parun,29,20,1,1,1976
23072,22.5188227242,34.362765229299995,5,128,R,R,193,180,100321,100062,IND,FRA,,Francois Jauffret,27,Vijay Amritraj,23,35,1,1,1976
23076,27.3894592745,25.3305954825,5,128,R,R,188,183,100173,100231,USA,USA,,Erik Van Dillen,31,Andrew Pattison,28,93,1,1,1976
23077,26.349075975399998,21.8179329227,5,128,R,R,183,178,100203,100343,AUS,GBR,,John Lloyd,32,Phil Dent,33,87,1,1,1976
23078,23.8822724162,22.376454483200003,5,128,R,R,183,180,100280,100324,POL,USA,,John Whitlinger,33,Wojtek Fibak,32,83,1,1,1976
23081,31.0965092402,26.4065708419,5,128,L,R,178,188,100100,100201,AUS,AUS,,Syd Ball,36,Tony Roche,14,89,1,1,1976
23085,23.843942505100003,38.9514031485,5,128,L,R,180,173,100282,100025,ARG,AUS,,Barry Phillips Moore,40,Guillermo Vilas,3,102,1,1,1976
23086,29.5058179329,26.9240246407,5,128,R,R,180,173,100127,100182,USA,USA,,Mike Estep,41,Tom Gorman,34,84,1,1,1976
23087,28.8131416838,26.7378507871,5,128,R,R,180,193,100144,100186,USA,USA,,Jeff Borowiak,42,Robert Lutz,18,42,1,1,1976
23089,24.3997262149,24.7857631759,5,128,R,R,183,180,100261,100252,USA,USA,,Tim Gullikson,44,Brian Gottfried,17,114,1,1,1976
23092,34.546201232,34.0889801506,5,128,R,R,185,183,100060,100067,USA,RSA,,Frew Mcmillan,47,Marty Riessen,58,73,1,1,1976
23098,25.7440109514,21.3935660507,5,128,R,R,173,188,100221,100364,BRA,GBR,,Jonathan Smith,53,Carlos Kirmayr,138,237,1,1,1976
23105,29.5195071869,32.0410677618,5,128,R,R,193,180,100126,100088,USA,CHI,,Patricio Cornejo,60,Stan Smith,24,111,1,1,1976
23113,25.0622861054,19.4880219028,5,128,R,R,175,178,100243,100461,USA,USA,,Billy Martin,68,Steve Krulevitz,107,64,2,1,1976
23116,32.0793976728,24.3449691992,5,128,R,R,183,190,100087,100266,AUS,GBR,,John Feaver,71,John Newcombe,16,144,2,1,1976
23117,21.6153319644,23.865845311399998,5,128,R,R,188,180,100354,100281,RSA,IND,,Sashi Menon,72,Bernard Mitton,60,100,2,1,1976
23121,29.1854893908,19.285420944600002,5,128,R,R,188,180,100135,100474,NZL,NZL,,Chris Lewis NZL,76,Onny Parun,29,168,2,1,1976
23124,32.3285420945,21.971252566700002,5,128,R,L,178,201,100084,100339,NED,USA,,Victor Amaya,79,Tom Okker,11,86,2,1,1976
23125,26.349075975399998,27.3894592745,5,128,R,R,183,188,100203,100173,AUS,USA,,Andrew Pattison,80,Phil Dent,33,28,2,1,1976
23130,28.8131416838,29.5058179329,5,128,R,R,180,180,100144,100127,USA,USA,,Tom Gorman,85,Robert Lutz,18,34,2,1,1976
23133,20.0410677618,34.546201232,5,128,R,R,180,185,100437,100060,SWE,USA,,Marty Riessen,88,Bjorn Borg,4,58,2,1,1976
23139,29.5195071869,29.070499657800003,5,128,R,R,193,178,100126,100139,USA,GBR,,Gerald Battrick,94,Stan Smith,24,94,2,1,1976
23142,32.9500342231,21.993155373,5,128,R,R,185,185,100074,100337,USA,AUS,,Mark Edmondson,97,Arthur Ashe,2,37,3,1,1976
23143,21.9055441478,25.0622861054,5,128,R,R,183,175,100342,100243,USA,USA,,Steve Krulevitz,98,Vitas Gerulaitis,22,107,3,1,1976
23144,23.0034223135,27.143052703600002,5,128,R,R,183,178,100309,100179,MEX,GER,,Karl Meiler,99,Raul Ramirez,10,36,3,1,1976
23145,21.6153319644,32.0793976728,5,128,R,R,188,183,100354,100087,RSA,AUS,,John Newcombe,100,Bernard Mitton,60,16,3,1,1976
23146,29.9247091034,24.2026009582,5,128,R,R,183,183,100119,100273,ROU,AUS,,Kim Warwick,101,Ilie Nastase,7,68,3,1,1976
23147,29.1854893908,30.0506502396,5,128,R,R,188,180,100135,100115,NZL,CHI,,Jaime Fillol,102,Onny Parun,29,15,3,1,1976
23149,26.349075975399998,32.3285420945,5,128,R,R,183,178,100203,100084,AUS,NED,,Tom Okker,104,Phil Dent,33,11,3,1,1976
23152,24.3997262149,28.8131416838,5,128,R,R,183,180,100261,100144,USA,USA,,Robert Lutz,107,Brian Gottfried,17,18,3,1,1976
23153,20.0410677618,31.753593429200002,5,128,R,R,180,188,100437,100091,SWE,AUS,,Colin Dibley,108,Bjorn Borg,4,97,3,1,1976
23155,24.684462696799997,25.7440109514,5,128,L,R,183,173,100255,100221,USA,BRA,,Carlos Kirmayr,110,Roscoe Tanner,13,138,3,1,1976
23158,21.9055441478,32.9500342231,5,128,R,R,183,185,100342,100074,USA,USA,,Arthur Ashe,113,Vitas Gerulaitis,22,2,4,1,1976
23159,23.0034223135,21.6153319644,5,128,R,R,183,188,100309,100354,MEX,RSA,,Bernard Mitton,114,Raul Ramirez,10,60,4,1,1976
23160,29.9247091034,29.1854893908,5,128,R,R,183,188,100119,100135,ROU,NZL,,Onny Parun,115,Ilie Nastase,7,29,4,1,1976
23162,23.843942505100003,31.0965092402,5,128,L,L,180,178,100282,100100,ARG,AUS,,Tony Roche,117,Guillermo Vilas,3,14,4,1,1976
23163,20.0410677618,24.3997262149,5,128,R,R,180,183,100437,100261,SWE,USA,,Brian Gottfried,118,Bjorn Borg,4,17,4,1,1976
23165,23.8001368925,29.5195071869,5,128,L,R,178,193,100284,100126,USA,USA,,Stan Smith,120,Jimmy Connors,1,24,4,1,1976
23166,23.0034223135,21.9055441478,5,128,R,R,183,183,100309,100342,MEX,USA,,Vitas Gerulaitis,121,Raul Ramirez,10,22,5,1,1976
23168,20.0410677618,23.843942505100003,5,128,R,L,180,180,100437,100282,SWE,ARG,,Guillermo Vilas,123,Bjorn Borg,4,3,5,1,1976
23169,24.684462696799997,23.8001368925,5,128,L,L,183,178,100255,100284,USA,USA,,Jimmy Connors,124,Roscoe Tanner,13,1,5,1,1976
23170,29.9247091034,23.0034223135,5,128,R,R,183,183,100119,100309,ROU,MEX,,Raul Ramirez,125,Ilie Nastase,7,10,6,1,1976
23171,20.0410677618,24.684462696799997,5,128,R,L,180,183,100437,100255,SWE,USA,,Roscoe Tanner,126,Bjorn Borg,4,13,6,1,1976
23172,20.0410677618,29.9247091034,5,128,R,R,180,183,100437,100119,SWE,ROU,,Ilie Nastase,127,Bjorn Borg,4,7,7,1,1976
27012,35.5427789185,20.2819986311,5,128,R,R,185,180,100060,100474,USA,NZL,,Chris Lewis NZL,2,Marty Riessen,59,127,1,1,1977
27013,36.0684462697,27.7344284736,5,128,R,R,188,193,100055,100186,RSA,USA,,Jeff Borowiak,3,Cliff Drysdale,25,60,1,1,1977
27015,23.3237508556,20.5995893224,5,128,R,R,188,185,100326,100452,NZL,USA,,Bill Scanlon,5,Russell Simpson,143,52,1,1,1977
27019,29.8097193703,22.611909650900003,5,128,R,R,180,188,100144,100354,USA,RSA,,Bernard Mitton,9,Robert Lutz,20,65,1,1,1977
27020,34.8993839836,22.264202600999997,5,128,R,R,188,173,100069,100372,USA,USA,,Trey Waltke,10,Dennis Ralston,248,84,1,1,1977
27027,22.8145106092,25.6810403833,5,128,R,L,178,183,100343,100255,GBR,USA,,Roscoe Tanner,17,John Lloyd,61,11,1,1,1977
27028,28.139630390100002,37.437371663200004,5,128,R,R,178,190,100179,100040,GER,RSA,,Bob Hewitt,18,Karl Meiler,54,83,1,1,1977
27029,22.1081451061,25.3415468857,5,128,R,R,185,190,100377,100266,GBR,GBR,,John Feaver,19,Colin Dowdeswell,122,108,1,1,1977
27034,26.9486652977,26.3271731691,5,128,R,R,183,183,100214,100231,ITA,USA,,Erik Van Dillen,24,Adriano Panatta,7,108,1,1,1977
27036,25.2511978097,36.2354551677,5,128,R,R,185,173,100270,100054,IND,BRA,,Jose Mandarino,26,Anand Amritraj,162,180,1,1,1977
27041,25.782340862399998,30.921286789899998,5,128,L,R,180,183,100253,100119,USA,ROU,,Ilie Nastase,31,Tom Gullikson,119,3,1,1,1977
27042,24.0,22.4120465435,5,128,R,R,183,196,100309,100362,MEX,USA,,Peter Fleming,32,Raul Ramirez,5,116,1,1,1977
27043,22.9021218344,30.5023956194,5,128,R,R,183,180,100342,100127,USA,USA,,Tom Gorman,33,Vitas Gerulaitis,18,46,1,1,1977
27047,21.3607118412,22.310746064299998,5,128,R,R,183,170,100417,100367,CHI,CHI,,Belus Prajoux,37,Hans Gildemeister,193,66,1,1,1977
27048,26.9130732375,21.0403832991,5,128,R,L,183,180,100215,100436,USA,USA,,Nick Saviano,38,Fred Mcnair,87,115,1,1,1977
27054,27.4360027379,24.8624229979,5,128,L,R,173,180,100199,100281,FRA,IND,,Sashi Menon,44,Patrice Dominguez,166,90,1,1,1977
27055,20.4845995893,22.0944558522,5,128,R,R,178,185,100461,100378,USA,USA,,David Schneider,45,Billy Martin,62,148,1,1,1977
27058,24.8405201916,31.3045859001,5,128,L,R,180,175,100282,100113,ARG,CZE,,Jan Kodes,48,Guillermo Vilas,6,19,1,1,1977
27059,30.921286789899998,25.782340862399998,5,128,R,L,183,180,100119,100253,ROU,USA,,Tom Gullikson,49,Ilie Nastase,3,119,1,1,1977
27062,22.759753593400003,21.0841889117,5,128,R,R,190,190,100345,100434,USA,CZE,,Tomas Smid,52,Pat Dupre,99,154,1,1,1977
27067,24.8788501027,31.0472279261,5,128,R,R,183,180,100280,100115,POL,CHI,,Jaime Fillol,57,Wojtek Fibak,14,24,1,1,1977
27072,23.515400410700003,31.0390143737,5,128,R,R,193,188,100321,100116,IND,USA,,Sherwood Stewart,62,Vijay Amritraj,31,76,1,1,1977
27075,24.796714579099998,35.5427789185,5,128,L,R,178,185,100284,100060,USA,USA,,Marty Riessen,65,Jimmy Connors,1,59,2,1,1977
27076,36.0684462697,27.920602327199997,5,128,R,R,188,173,100055,100182,RSA,USA,,Mike Estep,66,Cliff Drysdale,25,81,2,1,1977
27079,29.8097193703,34.8993839836,5,128,R,R,180,188,100144,100069,USA,USA,,Dennis Ralston,69,Robert Lutz,20,248,2,1,1977
27083,28.139630390100002,22.8145106092,5,128,R,R,178,178,100179,100343,GER,GBR,,John Lloyd,73,Karl Meiler,54,61,2,1,1977
27084,18.340862423,22.1081451061,5,128,L,R,180,185,100581,100377,USA,GBR,,Colin Dowdeswell,74,John Mcenroe,264,122,2,1,1977
27086,25.2073921971,26.9486652977,5,128,R,R,178,183,100272,100214,USA,ITA,,Adriano Panatta,76,Sandy Mayer,75,7,2,1,1977
27087,27.345653661900002,25.2511978097,5,128,R,R,183,185,100203,100270,AUS,IND,,Anand Amritraj,77,Phil Dent,37,162,2,1,1977
27090,25.782340862399998,24.0,5,128,L,R,180,183,100253,100309,USA,MEX,,Raul Ramirez,80,Tom Gullikson,119,5,2,1,1977
27091,22.9021218344,21.1909650924,5,128,R,R,183,183,100342,100428,USA,USA,,Gene Mayer,81,Vitas Gerulaitis,18,48,2,1,1977
27093,26.9130732375,21.3607118412,5,128,R,R,183,183,100215,100417,USA,CHI,,Hans Gildemeister,83,Fred Mcnair,87,193,2,1,1977
27094,26.3353867214,38.8637919233,5,128,R,L,188,173,100229,100029,USA,AUS,,Rod Laver,84,Dick Stockton,15,73,2,1,1977
27099,30.921286789899998,28.386036961,5,128,R,R,183,188,100119,100173,ROU,USA,,Andrew Pattison,89,Ilie Nastase,3,55,2,1,1977
27100,18.266940451700002,22.759753593400003,5,128,R,R,178,190,100586,100345,USA,USA,,Pat Dupre,90,Eliot Teltscher,239,99,2,1,1977
27106,21.037645448299997,22.989733059499997,5,128,R,R,180,185,100437,100337,SWE,AUS,,Mark Edmondson,96,Bjorn Borg,2,35,2,1,1977
27107,24.796714579099998,36.0684462697,5,128,L,R,178,188,100284,100055,USA,RSA,,Cliff Drysdale,97,Jimmy Connors,1,25,3,1,1977
27109,25.1991786448,29.8097193703,5,128,R,R,183,180,100273,100144,AUS,USA,,Robert Lutz,99,Kim Warwick,67,20,3,1,1977
27111,18.340862423,28.139630390100002,5,128,L,R,180,178,100581,100179,USA,GER,,Karl Meiler,101,John Mcenroe,264,54,3,1,1977
27113,27.345653661900002,30.822724161500002,5,128,R,R,183,183,100203,100121,AUS,RSA,,Raymond Moore,103,Phil Dent,37,39,3,1,1977
